title,images,category,description,price,sku
CL 7125-5 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2023.webp,platoled,"Product name CL 7125-5 E27
Material IRON + GLASS
Color NA
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*5",,
CL 7127-6 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2024.webp,platoled,"Product name CL 7127-6 E27
Material IRON + GLASS
Color NA
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*6",,
CL 7137-4+1 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2025.webp,platoled,"Product name CL 7137-4+1 E27
Material IRON + GLASS
Color NA
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*5",,
CL 7137-6+1 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2026.webp,platoled,"Product name CL 7137-6+1 E27
Material IRON + GLASS
Color NA
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*7",,
CL 7139-4 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2028.webp,platoled,"Product name CL 7139-4 E27
Material IRON + GLASS
Color NA
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*4",,
CL 7139-6 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2029.webp,platoled,"Product name CL 7139-6 E27
Material IRON + GLASS
Color NA
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*6",,
CL 7140-6 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2031.webp,platoled,"Product name CL 7140-6 E27
Material IRON + GLASS
Color GOLD
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*6",,
CL 7145-6 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2032.webp,platoled,"Product name CL 7145-6 E27
Material IRON + GLASS
Color BLK+GLD
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*6",,
CL 7146-3 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2034.webp,platoled,"Product name CL 7146-3 E27
Material IRON + GLASS
Color BLK+GLD
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*3",,
CL 7146-6 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2035.webp,platoled,"Product name CL 7146-6 E27
Material IRON + GLASS
Color BLK+GLD
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*6",,
CL 7146-8 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2036.webp,platoled,"Product name CL 7146-8 E27
Material IRON + GLASS
Color BLK+GLD
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*8",,
CL 7147-4 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2037.webp,platoled,"Product name CL 7147-4 E27
Material IRON + GLASS
Color BLK+GLD
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*4",,
CL 7151-3 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2038.webp,platoled,"Product name CL 7151-3 E27
Material IRON + GLASS
Color GOLD
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*3",,
CL 7151-6 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2039.webp,platoled,"Product name CL 7151-6 E27
Material IRON + GLASS
Color GOLD
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*6",,
CL 7151-8 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2040.webp,platoled,"Product name CL 7151-8 E27
Material IRON + GLASS
Color GOLD
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*8",,
CL 7153-4 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2041.webp,platoled,"Product name CL 7153-4 E27
Material IRON + GLASS
Color BLK+GLD
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*4",,
CL 7153-6 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2042.webp,platoled,"Product name CL 7153-6 E27
Material IRON + GLASS
Color BLK+GLD
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*6",,
CL 7153-8 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2043.webp,platoled,"Product name CL 7153-8 E27
Material IRON + GLASS
Color BLK+GLD
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*8",,
CL 7111-6 LED,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2046.webp,platoled,"Product name CL 7111-6 LED
Material IRON + GLASS
Color BLK+GLD
IP Rating NA
Color Temp 3C
CRI NA
LM/W NA
PF NA
Vol NA
Available in",,
CL 7116-6 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2048.webp,platoled,"Product name CL 7116-6 E27
Material IRON + GLASS
Color GOLD
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*6",,
CL 7118-3 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2049.webp,platoled,"Product name CL 7118-3 E27
Material IRON + GLASS
Color BLK+GLD
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*3",,
CL 7118-6 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2050.webp,platoled,"Product name CL 7118-6 E27
Material IRON + GLASS
Color BLK+GLD
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*6",,
CL 7118-8 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2051.webp,platoled,"Product name CL 7118-8 E27
Material IRON + GLASS
Color BLK+GLD
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*8",,
CL 7119-6 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2052.webp,platoled,"Product name CL 7119-6 E27
Material IRON + GLASS
Color BLACK
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*6",,
CL 7140-3 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2053.webp,platoled,"Product name CL 7140-3 E27
Material IRON + GLASS
Color BLK+GLD
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*3",,
CL 7139-8 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2054.webp,platoled,"Product name CL 7139-8 E27
Material IRON + GLASS
Color BLACK
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*8",,
CL 7125-8 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2055.webp,platoled,"Product name CL 7125-8 E27
Material IRON + GLASS
Color BLACK
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*8",,
CL 7125-3 E27,http://www.platoled.com/assets/img/categories/ceiling_lights/indivine%2056.webp,platoled,"Product name CL 7125-3 E27
Material IRON + GLASS
Color BLACK
IP Rating NA
Color Temp NA
CRI NA
LM/W NA
PF NA
Vol NA
Available in
E27MAX40W*3",,
CL R X916,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%201.webp,platoled,"Product name CL R X916
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 500 W/Remote(48W*2) | 400(30W*2)",,
CL R X904,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%202.webp,platoled,"Product name CL R X904
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500 (48 W *2)",,
CL R X907,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%203.webp,platoled,"Product name CL R X907
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL R X903,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%204.webp,platoled,"Product name CL R X903
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL R X901,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%205.webp,platoled,"Product name CL R X901
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL R XD -5,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%206.webp,platoled,"Product name CL R XD -5
Material 1.6 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
48W*2",,
CL R XD -2,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%207.webp,platoled,"Product name CL R XD -2
Material 1.6 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
48W*2",,
CL R X905,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%208.webp,platoled,"Product name CL R X905
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL R X902,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%209.webp,platoled,"Product name CL R X902
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL R X908,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%2010.webp,platoled,"Product name CL R X908
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL R X922,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%2011.webp,platoled,"Product name CL R X922
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL R X909,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%2012.webp,platoled,"Product name CL R X909
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL R X914,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%2013.webp,platoled,"Product name CL R X914
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2) | 500 W/Remote(48W*2) | 400 W/Remote(30W*2)",,
CL R X912,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%2014.webp,platoled,"Product name CL R X912
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL R X915,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%2015.webp,platoled,"Product name CL R X915
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL R X917,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%2016.webp,platoled,"Product name CL R X917
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL R X906,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%2017.webp,platoled,"Product name CL R X906
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL R X913,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%2018.webp,platoled,"Product name CL R X913
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL R XD -11,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%2019.webp,platoled,"Product name CL R XD -11
Material 1.6 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
48W*2",,
CL R X910,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%2020.webp,platoled,"Product name CL R X910
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL R XD -1,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%2021.webp,platoled,"Product name CL R XD -1
Material 1.6 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
48W*2",,
CL R X911,http://www.platoled.com/assets/img/categories/ceiling_lights/clr%2022.webp,platoled,"Product name CL R X911
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL BS020,http://www.platoled.com/assets/img/categories/ceiling_lights/cl%201.webp,platoled,"Product name CL BS020
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL 7105,http://www.platoled.com/assets/img/categories/ceiling_lights/cl%202.webp,platoled,"Product name CL 7105
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL 7103,http://www.platoled.com/assets/img/categories/ceiling_lights/cl%203.webp,platoled,"Product name CL 7103
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL 6061 BIG,http://www.platoled.com/assets/img/categories/ceiling_lights/cl%204.webp,platoled,"Product name CL 6061 BIG
Material IRON + ALUMINUM
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
60W*2",,
CL 3221/LJ,http://www.platoled.com/assets/img/categories/ceiling_lights/cl%205.webp,platoled,"Product name CL 3221/LJ
Material IRON + ALUMINUM
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
60W*2",,
CL 3151/LJ,http://www.platoled.com/assets/img/categories/ceiling_lights/cl%206.webp,platoled,"Product name CL 3151/LJ
Material IRON + ALUMINUM
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
60W*2",,
CL 3149/YQ,http://www.platoled.com/assets/img/categories/ceiling_lights/cl%207.webp,platoled,"Product name CL 3149/YQ
Material IRON + ALUMINUM
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
60W*2",,
CL 2320B,http://www.platoled.com/assets/img/categories/ceiling_lights/cl%208.webp,platoled,"Product name CL 2320B
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL 2320A,http://www.platoled.com/assets/img/categories/ceiling_lights/cl%209.webp,platoled,"Product name CL 2320A
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL 2320,http://www.platoled.com/assets/img/categories/ceiling_lights/cl%2010.webp,platoled,"Product name CL 2320
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL 2319,http://www.platoled.com/assets/img/categories/ceiling_lights/cl%2011.webp,platoled,"Product name CL 2319
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
500(48W*2) | 400(30W*2)",,
CL 1173,http://www.platoled.com/assets/img/categories/ceiling_lights/cl%2012.webp,platoled,"Product name CL 1173
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
48W*2",,
CL 6060 BIG,http://www.platoled.com/assets/img/categories/ceiling_lights/cl%2013.webp,platoled,"Product name CL 6060 BIG
Material IRON + ALUMINUM
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
60W*2",,
CL 3222/YQ,http://www.platoled.com/assets/img/categories/ceiling_lights/cl%2014.webp,platoled,"Product name CL 3222/YQ
Material IRON + ALUMINUM
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
60W*2",,
CL 666/500-3 GREEN,http://www.platoled.com/assets/img/categories/ceiling_lights/new/1.webp,platoled,"Product name CL 666/500-3 GREEN
Material IRON ART + ROTATIONAL MOLDING
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
120 W",,
CL 681-1,http://www.platoled.com/assets/img/categories/ceiling_lights/new/2.webp,platoled,"Product name CL 681-1
Material IRON
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
83*2",,
CL 681-2,http://www.platoled.com/assets/img/categories/ceiling_lights/new/3.webp,platoled,"Product name CL 681-2
Material IRON
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
83*2",,
CL 810,http://www.platoled.com/assets/img/categories/ceiling_lights/new/4.webp,platoled,"Product name CL 810
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
30*2",,
CL 888-500-1,http://www.platoled.com/assets/img/categories/ceiling_lights/new/5.webp,platoled,"Product name CL 888-500-1
Material Iron art + rotational molding
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
80*2 three-color light",,
CL 888-500-2,http://www.platoled.com/assets/img/categories/ceiling_lights/new/6.webp,platoled,"Product name CL 888-500-2
Material Iron art + rotational molding
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
80*2 three-color light",,
CL 888-500-3,http://www.platoled.com/assets/img/categories/ceiling_lights/new/7.webp,platoled,"Product name CL 888-500-3
Material Iron art + rotational molding
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
80*2 three-color light",,
CL 912,http://www.platoled.com/assets/img/categories/ceiling_lights/new/8.webp,platoled,"Product name CL 912
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
30*2",,
CL 913,http://www.platoled.com/assets/img/categories/ceiling_lights/new/9.webp,platoled,"Product name CL 913
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
30*2",,
CL 1156,http://www.platoled.com/assets/img/categories/ceiling_lights/new/10.webp,platoled,"Product name CL 1156
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
30*2",,
CL 7106,http://www.platoled.com/assets/img/categories/ceiling_lights/new/11.webp,platoled,"Product name CL 7106
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
30*2",,
CL 7103 BD,http://www.platoled.com/assets/img/categories/ceiling_lights/new/12.webp,platoled,"Product name CL 7103 BD
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
30*2",,
CL 7102,http://www.platoled.com/assets/img/categories/ceiling_lights/new/13.webp,platoled,"Product name CL 7102
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
30*2",,
CL 6968,http://www.platoled.com/assets/img/categories/ceiling_lights/new/14.webp,platoled,"Product name CL 6968
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
30*2",,
CL 2326,http://www.platoled.com/assets/img/categories/ceiling_lights/new/15.webp,platoled,"Product name CL 2326
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
30*2",,
CL 2325,http://www.platoled.com/assets/img/categories/ceiling_lights/new/16.webp,platoled,"Product name CL 2325
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
30*2",,
CL 2320-1,http://www.platoled.com/assets/img/categories/ceiling_lights/new/17.webp,platoled,"Product name CL 2320-1
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
30*2",,
CL 2316B,http://www.platoled.com/assets/img/categories/ceiling_lights/new/18.webp,platoled,"Product name CL 2316B
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
30*2",,
CL 2316A,http://www.platoled.com/assets/img/categories/ceiling_lights/new/19.webp,platoled,"Product name CL 2316A
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
30*2",,
CL 2315,http://www.platoled.com/assets/img/categories/ceiling_lights/new/20.webp,platoled,"Product name CL 2315
Material 1.4 PVC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
30*2",,
CL 2159-1,http://www.platoled.com/assets/img/categories/ceiling_lights/new/21.webp,platoled,"Product name CL 2159-1
Material IRON + ACRYLIC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
70*2",,
CL 2159-2,http://www.platoled.com/assets/img/categories/ceiling_lights/new/22.webp,platoled,"Product name CL 2159-2
Material IRON + ACRYLIC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
70*2",,
CL 2159-3,http://www.platoled.com/assets/img/categories/ceiling_lights/new/23.webp,platoled,"Product name CL 2159-3
Material IRON + ACRYLIC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
70*2",,
CL 2182F/Y,http://www.platoled.com/assets/img/categories/ceiling_lights/new/25.webp,platoled,"Product name CL 2182F/Y
Material IRON + ALUM
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
120 W",,
CL 2182F/F,http://www.platoled.com/assets/img/categories/ceiling_lights/new/24.webp,platoled,"Product name CL 2182F/F
Material IRON + ALUM
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
120 W",,
CL 2183-1,http://www.platoled.com/assets/img/categories/ceiling_lights/new/26.webp,platoled,"Product name CL 2183-1
Material IRON + ACRYLIC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
75*2",,
CL 2183-2,http://www.platoled.com/assets/img/categories/ceiling_lights/new/27.webp,platoled,"Product name CL 2183-2
Material IRON + ACRYLIC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
75*2",,
CL 2183-3,http://www.platoled.com/assets/img/categories/ceiling_lights/new/28.webp,platoled,"Product name CL 2183-3
Material IRON + ACRYLIC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
75*2",,
CL 2206-2,http://www.platoled.com/assets/img/categories/ceiling_lights/new/29.webp,platoled,"Product name CL 2206-2
Material IRON + ACRYLIC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
80*2",,
CL 2207-1,http://www.platoled.com/assets/img/categories/ceiling_lights/new/30.webp,platoled,"Product name CL 2207-1
Material IRON + ACRYLIC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
80*2",,
CL 2207-2,http://www.platoled.com/assets/img/categories/ceiling_lights/new/31.webp,platoled,"Product name CL 2207-2
Material IRON + ACRYLIC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
80*2",,
CL 2223-3,http://www.platoled.com/assets/img/categories/ceiling_lights/new/32.webp,platoled,"Product name CL 2223-3
Material IRON + ACRYLIC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
80*2",,
CL 2223-4,http://www.platoled.com/assets/img/categories/ceiling_lights/new/33.webp,platoled,"Product name CL 2223-4
Material IRON + ACRYLIC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
80*2",,
CL 2244-4,http://www.platoled.com/assets/img/categories/ceiling_lights/new/34.webp,platoled,"Product name CL 2244-4
Material IRON + ACRYLIC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
85*2",,
CL 2244-5,http://www.platoled.com/assets/img/categories/ceiling_lights/new/35.webp,platoled,"Product name CL 2244-5
Material IRON + ACRYLIC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
85*2",,
CL 2245-4,http://www.platoled.com/assets/img/categories/ceiling_lights/new/36.webp,platoled,"Product name CL 2245-4
Material IRON + ACRYLIC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
100*2",,
CL 2245-5,http://www.platoled.com/assets/img/categories/ceiling_lights/new/01.webp,platoled,"Product name CL 2245-5
Material IRON + ACRYLIC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
100*2",,
CL 2245-6,http://www.platoled.com/assets/img/categories/ceiling_lights/new/37.webp,platoled,"Product name CL 2245-6
Material IRON + ACRYLIC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
100*2",,
CL 2308-1,http://www.platoled.com/assets/img/categories/ceiling_lights/new/38.webp,platoled,"Product name CL 2308-1
Material IRON + ACRYLIC
Color NA
IP Rating NA
Color Temp 3 COLOR
CRI NA
LM/W NA
PF NA
Vol NA
Available in
120 W",,
